date,channel,ad_spend,impressions,clicks,conversions,revenue,ctr,conversion_rate,cpc,cpa,roas,month
2025-12-03,Email,54,7342,561,10,1299.83,7.64,1.78,0.1,5.4,24.07,2025-12
2025-12-04,Google Ads,172,18833,268,14,1137.01,1.42,5.22,0.64,12.29,6.61,2025-12
2025-12-04,Meta Ads,379,12929,749,54,5823.8,5.79,7.21,0.51,7.02,15.37,2025-12
2025-12-04,TikTok Ads,402,3539,41,1,117.27,1.16,2.44,9.8,402.0,0.29,2025-12
2025-12-04,Email,167,4959,109,7,742.35,2.2,6.42,1.53,23.86,4.45,2025-12
2025-12-05,Google Ads,343,14183,592,50,2343.04,4.17,8.45,0.58,6.86,6.83,2025-12
2025-12-05,Meta Ads,446,6432,269,7,582.08,4.18,2.6,1.66,63.71,1.31,2025-12
2025-12-05,TikTok Ads,208,19745,1145,105,10224.12,5.8,9.17,0.18,1.98,49.15,2025-12
2025-12-05,Email,352,2753,202,12,1582.62,7.34,5.94,1.74,29.33,4.5,2025-12
2025-12-06,Google Ads,277,19322,1057,39,3246.26,5.47,3.69,0.26,7.1,11.72,2025-12
2025-12-06,Meta Ads,414,11123,853,41,5750.24,7.67,4.81,0.49,10.1,13.89,2025-12
2025-12-06,TikTok Ads,265,17376,1246,47,3893.71,7.17,3.77,0.21,5.64,14.69,2025-12
2025-12-06,Email,485,7588,386,29,2779.75,5.09,7.51,1.26,16.72,5.73,2025-12
2025-12-07,Google Ads,233,7304,499,40,5022.17,6.83,8.02,0.47,5.82,21.55,2025-12
2025-12-07,Meta Ads,64,8345,458,38,3798.79,5.49,8.3,0.14,1.68,59.36,2025-12
2025-12-07,TikTok Ads,206,16352,253,24,3485.43,1.55,9.49,0.81,8.58,16.92,2025-12
2025-12-07,Email,185,1597,98,7,764.68,6.14,7.14,1.89,26.43,4.13,2025-12
2025-12-08,Google Ads,310,3336,55,3,278.18,1.65,5.45,5.64,103.33,0.9,2025-12
2025-12-08,Meta Ads,206,10879,561,22,722.28,5.16,3.92,0.37,9.36,3.51,2025-12
2025-12-08,TikTok Ads,96,1572,93,5,398.24,5.92,5.38,1.03,19.2,4.15,2025-12
2025-12-08,Email,373,8521,124,1,65.91,1.46,0.81,3.01,373.0,0.18,2025-12
2025-12-09,Google Ads,381,7171,187,14,1676.82,2.61,7.49,2.04,27.21,4.4,2025-12
2025-12-09,Meta Ads,222,19474,1442,72,3959.52,7.4,4.99,0.15,3.08,17.84,2025-12
2025-12-09,TikTok Ads,179,14992,796,9,491.64,5.31,1.13,0.22,19.89,2.75,2025-12
2025-12-09,Email,460,12861,350,5,263.71,2.72,1.43,1.31,92.0,0.57,2025-12
2025-12-10,Google Ads,144,13464,785,35,1577.59,5.83,4.46,0.18,4.11,10.96,2025-12
2025-12-10,Meta Ads,164,2633,136,8,538.57,5.17,5.88,1.21,20.5,3.28,2025-12
2025-12-10,TikTok Ads,292,18901,852,44,5997.67,4.51,5.16,0.34,6.64,20.54,2025-12
2025-12-10,Email,469,13485,1056,69,8486.41,7.83,6.53,0.44,6.8,18.09,2025-12
2025-12-11,Google Ads,341,11849,685,36,4256.29,5.78,5.26,0.5,9.47,12.48,2025-12
2025-12-11,Meta Ads,331,4648,168,11,1382.48,3.61,6.55,1.97,30.09,4.18,2025-12
2025-12-11,TikTok Ads,348,16177,1067,31,1932.23,6.6,2.91,0.33,11.23,5.55,2025-12
2025-12-11,Email,332,14140,1016,20,2729.86,7.19,1.97,0.33,16.6,8.22,2025-12
2025-12-12,Google Ads,118,18921,355,22,1022.48,1.88,6.2,0.33,5.36,8.67,2025-12
2025-12-12,Meta Ads,197,15357,369,19,1336.87,2.4,5.15,0.53,10.37,6.79,2025-12
2025-12-12,TikTok Ads,60,14368,361,4,401.64,2.51,1.11,0.17,15.0,6.69,2025-12
2025-12-12,Email,303,4137,241,10,423.49,5.83,4.15,1.26,30.3,1.4,2025-12
2025-12-13,Google Ads,379,1097,57,1,117.62,5.2,1.75,6.65,379.0,0.31,2025-12
2025-12-13,Meta Ads,409,12407,661,38,2905.84,5.33,5.75,0.62,10.76,7.1,2025-12
2025-12-13,TikTok Ads,87,13722,1040,47,5834.05,7.58,4.52,0.08,1.85,67.06,2025-12
2025-12-13,Email,183,13924,895,58,5170.56,6.43,6.48,0.2,3.16,28.25,2025-12
2025-12-14,Google Ads,249,4750,90,7,361.93,1.89,7.78,2.77,35.57,1.45,2025-12
2025-12-14,Meta Ads,72,9535,327,12,1418.06,3.43,3.67,0.22,6.0,19.7,2025-12
2025-12-14,TikTok Ads,352,5666,229,22,1325.66,4.04,9.61,1.54,16.0,3.77,2025-12
2025-12-14,Email,395,17009,641,37,3289.2,3.77,5.77,0.62,10.68,8.33,2025-12
2025-12-15,Google Ads,351,17994,1022,67,2617.29,5.68,6.56,0.34,5.24,7.46,2025-12
2025-12-15,Meta Ads,412,2727,197,14,1458.02,7.22,7.11,2.09,29.43,3.54,2025-12
2025-12-15,TikTok Ads,445,2854,89,6,659.42,3.12,6.74,5.0,74.17,1.48,2025-12
2025-12-15,Email,267,11800,573,32,2414.11,4.86,5.58,0.47,8.34,9.04,2025-12
2025-12-16,Google Ads,190,6055,395,19,2746.08,6.52,4.81,0.48,10.0,14.45,2025-12
2025-12-16,Meta Ads,153,11271,441,6,809.4,3.91,1.36,0.35,25.5,5.29,2025-12
2025-12-16,TikTok Ads,495,19708,429,5,574.76,2.18,1.17,1.15,99.0,1.16,2025-12
2025-12-16,Email,259,13819,597,25,2890.96,4.32,4.19,0.43,10.36,11.16,2025-12
2025-12-17,Google Ads,160,10369,143,5,301.44,1.38,3.5,1.12,32.0,1.88,2025-12
2025-12-17,Meta Ads,153,10283,781,35,3808.62,7.6,4.48,0.2,4.37,24.89,2025-12
2025-12-17,TikTok Ads,365,14171,215,4,215.14,1.52,1.86,1.7,91.25,0.59,2025-12
2025-12-17,Email,220,6774,275,21,992.89,4.06,7.64,0.8,10.48,4.51,2025-12
2025-12-18,Google Ads,405,7519,354,30,4498.08,4.71,8.47,1.14,13.5,11.11,2025-12
2025-12-18,Meta Ads,373,11983,946,89,9316.97,7.89,9.41,0.39,4.19,24.98,2025-12
2025-12-18,TikTok Ads,182,19133,413,22,1797.81,2.16,5.33,0.44,8.27,9.88,2025-12
2025-12-18,Email,425,15939,287,20,1291.59,1.8,6.97,1.48,21.25,3.04,2025-12
2025-12-19,Google Ads,342,1781,18,1,102.47,1.01,5.56,19.0,342.0,0.3,2025-12
2025-12-19,Meta Ads,377,17282,361,17,611.17,2.09,4.71,1.04,22.18,1.62,2025-12
2025-12-19,TikTok Ads,176,7823,191,7,289.53,2.44,3.66,0.92,25.14,1.65,2025-12
2025-12-19,Email,155,19489,1055,99,3360.34,5.41,9.38,0.15,1.57,21.68,2025-12
2025-12-20,Google Ads,141,8193,207,11,988.9,2.53,5.31,0.68,12.82,7.01,2025-12
2025-12-20,Meta Ads,336,3113,35,1,102.07,1.12,2.86,9.6,336.0,0.3,2025-12
2025-12-20,TikTok Ads,427,17280,1172,30,1124.93,6.78,2.56,0.36,14.23,2.63,2025-12
2025-12-20,Email,442,14565,518,10,1165.47,3.56,1.93,0.85,44.2,2.64,2025-12
2025-12-21,Google Ads,100,11183,388,33,1902.36,3.47,8.51,0.26,3.03,19.02,2025-12
2025-12-21,Meta Ads,78,18961,591,38,4264.52,3.12,6.43,0.13,2.05,54.67,2025-12
2025-12-21,TikTok Ads,345,10203,798,31,4582.66,7.82,3.88,0.43,11.13,13.28,2025-12
2025-12-21,Email,346,19658,430,11,1242.26,2.19,2.56,0.8,31.45,3.59,2025-12
2025-12-22,Google Ads,263,16795,1223,73,9926.77,7.28,5.97,0.22,3.6,37.74,2025-12
2025-12-22,Meta Ads,316,19810,1275,79,11358.92,6.44,6.2,0.25,4.0,35.95,2025-12
2025-12-22,TikTok Ads,456,14489,222,6,530.46,1.53,2.7,2.05,76.0,1.16,2025-12
2025-12-22,Email,306,6546,517,44,5028.28,7.9,8.51,0.59,6.95,16.43,2025-12
2025-12-23,Google Ads,351,7852,227,3,396.71,2.89,1.32,1.55,117.0,1.13,2025-12
2025-12-23,Meta Ads,150,3551,60,2,145.59,1.69,3.33,2.5,75.0,0.97,2025-12
2025-12-23,TikTok Ads,454,7411,504,35,2147.87,6.8,6.94,0.9,12.97,4.73,2025-12
2025-12-23,Email,395,17391,1034,35,5025.71,5.95,3.38,0.38,11.29,12.72,2025-12
2025-12-24,Google Ads,159,19939,1060,89,10426.92,5.32,8.4,0.15,1.79,65.58,2025-12
2025-12-24,Meta Ads,469,1475,30,2,112.72,2.03,6.67,15.63,234.5,0.24,2025-12
2025-12-24,TikTok Ads,231,11403,495,40,3355.6,4.34,8.08,0.47,5.78,14.53,2025-12
2025-12-24,Email,362,8239,532,11,1381.32,6.46,2.07,0.68,32.91,3.82,2025-12
2025-12-25,Google Ads,50,7710,240,5,478.24,3.11,2.08,0.21,10.0,9.56,2025-12
2025-12-25,Meta Ads,368,9078,288,10,1079.94,3.17,3.47,1.28,36.8,2.93,2025-12
2025-12-25,TikTok Ads,487,3285,33,1,120.45,1.0,3.03,14.76,487.0,0.25,2025-12
2025-12-25,Email,104,6223,138,10,1046.41,2.22,7.25,0.75,10.4,10.06,2025-12
2025-12-26,Google Ads,420,14521,1035,88,8343.24,7.13,8.5,0.41,4.77,19.86,2025-12
2025-12-26,Meta Ads,473,15889,650,47,5637.82,4.09,7.23,0.73,10.06,11.92,2025-12
2025-12-26,TikTok Ads,448,7971,628,58,6803.84,7.88,9.24,0.71,7.72,15.19,2025-12
2025-12-26,Email,198,12531,472,36,3801.05,3.77,7.63,0.42,5.5,19.2,2025-12
2025-12-27,Google Ads,480,15721,944,35,2561.12,6.0,3.71,0.51,13.71,5.34,2025-12
2025-12-27,Meta Ads,358,5943,176,5,393.49,2.96,2.84,2.03,71.6,1.1,2025-12
2025-12-27,TikTok Ads,186,7530,267,19,2782.6,3.55,7.12,0.7,9.79,14.96,2025-12
2025-12-27,Email,251,12116,282,7,304.4,2.33,2.48,0.89,35.86,1.21,2025-12
2025-12-28,Google Ads,485,1258,43,0,0.0,3.42,0.0,11.28,,0.0,2025-12
2025-12-28,Meta Ads,362,1282,61,3,267.26,4.76,4.92,5.93,120.67,0.74,2025-12
2025-12-28,TikTok Ads,166,14937,1186,99,12910.35,7.94,8.35,0.14,1.68,77.77,2025-12
2025-12-28,Email,203,2898,163,3,148.92,5.62,1.84,1.25,67.67,0.73,2025-12
2025-12-29,Google Ads,474,5135,122,9,569.11,2.38,7.38,3.89,52.67,1.2,2025-12
2025-12-29,Meta Ads,340,7629,100,8,303.17,1.31,8.0,3.4,42.5,0.89,2025-12
2025-12-29,TikTok Ads,112,12168,229,12,1376.62,1.88,5.24,0.49,9.33,12.29,2025-12
2025-12-29,Email,293,1612,79,1,58.59,4.9,1.27,3.71,293.0,0.2,2025-12
2025-12-30,Google Ads,74,15203,966,24,1839.38,6.35,2.48,0.08,3.08,24.86,2025-12
2025-12-30,Meta Ads,139,18071,1370,100,8324.42,7.58,7.3,0.1,1.39,59.89,2025-12
2025-12-30,TikTok Ads,124,3307,36,2,273.92,1.09,5.56,3.44,62.0,2.21,2025-12
2025-12-30,Email,343,8133,378,34,2698.23,4.65,8.99,0.91,10.09,7.87,2025-12
2025-12-31,Google Ads,435,12205,524,32,1517.66,4.29,6.11,0.83,13.59,3.49,2025-12
2025-12-31,Meta Ads,440,6906,386,8,743.34,5.59,2.07,1.14,55.0,1.69,2025-12
2025-12-31,TikTok Ads,259,3591,176,3,436.66,4.9,1.7,1.47,86.33,1.69,2025-12
2025-12-31,Email,467,16149,938,70,7204.56,5.81,7.46,0.5,6.67,15.43,2025-12
